has_handle,counts,counts_tobit,fem_dum,dem_dum,rep_dum,state_num,sentiment_total,party,womens_issues,education,health_care,ideology_total,BlackorLatino_legislator,years_since_elected
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,15
0,NA,0,0,1,0,2,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
1,88,88,0,0,1,38,0.647727251,R,0,0,0,0.409090906,NA,NA
0,NA,0,0,0,1,32,NA,R,NA,NA,NA,NA,NA,NA
1,1,1,0,1,0,29,1,D,0,0,0,0,NA,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,11,NA,D,NA,NA,NA,NA,NA,NA
1,1614,1614,0,0,1,43,0.382899642,R,0.081784382,0.047707558,0.034076829,0.123915739,0,9
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,41,NA,D,NA,NA,NA,NA,NA,NA
1,1356,1356,0,1,0,9,0.222713873,D,0.095132738,0.019174041,0.075958699,0.11061947,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,434,434,0,0,1,3,0.470046043,R,0.055299539,0.016129032,0.039170507,0.138248861,0,NA
1,326,326,0,0,1,38,0.625766873,R,0.021472393,0.012269938,0.009202454,0.273006141,NA,NA
0,NA,0,0,0,1,47,NA,R,NA,NA,NA,NA,NA,NA
1,5,5,0,0,1,3,0.600000024,R,0,0,0,0.200000003,0,NA
1,277,277,0,0,1,28,0.086642593,R,0.0433213,0.028880866,0.014440433,0.288808644,0,6
1,92,92,0,0,1,24,0.119565219,R,0.021739131,0,0.021739131,0.217391312,0,9
0,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,200,200,0,0,1,18,0.36500001,R,0.039999999,0.02,0.02,0.094999999,0,4
0,NA,0,0,0,1,24,NA,R,NA,NA,NA,NA,0,3
1,3204,3204,0,1,0,23,0.253745317,D,0.02059925,0.010611735,0.009987515,0.126092374,0,NA
1,3,3,0,0,1,20,0.333333343,R,0,0,0,0.666666687,0,NA
1,302,302,0,0,1,10,0.841059625,R,0.029801324,0.003311258,0.026490066,0.125827819,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,0,NA
1,150,150,0,0,1,41,0.313333333,R,0.026666667,0.006666667,0.02,0.459999979,0,NA
0,NA,0,0,1,0,47,NA,D,NA,NA,NA,NA,0,NA
1,92,92,0,1,0,17,0.423913032,D,0.043478262,0.021739131,0.021739131,0.173913047,NA,NA
0,NA,0,0,1,0,12,NA,D,NA,NA,NA,NA,0,NA
1,977,977,0,0,1,34,0.823950887,R,0.029682703,0.025588537,0.004094166,0.121801436,1,NA
1,574,574,0,0,1,38,0.374564439,R,0.012195121,0.006968641,0.005226481,0.186411157,0,NA
1,952,952,0,1,0,17,0.587184846,D,0.044117648,0.034663867,0.009453782,0.280462176,0,NA
1,3,3,0,0,1,9,0.666666687,R,0,0,0,0.333333343,0,NA
1,1216,1216,0,0,1,36,-0.045230269,R,0.009868421,0.002467105,0.007401316,0.296052635,0,NA
1,9,9,0,1,0,40,0.444444478,D,0.111111112,0,0.111111112,0.333333343,1,NA
0,NA,0,0,0,1,35,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,NA,NA
1,11,11,0,0,1,13,0.727272749,R,0,0,0,0.272727281,NA,NA
0,NA,0,0,0,1,31,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,43,NA,R,NA,NA,NA,NA,0,27
1,1851,1851,0,0,1,47,0.414370596,R,0.024851432,0.013506213,0.011345219,0.204213947,0,NA
1,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,260,260,1,1,0,14,0.107692301,D,0.023076924,0.015384615,0.007692308,0.04230769,1,NA
1,38,38,0,0,1,2,0.473684222,R,0,0,0,0.157894731,0,NA
1,504,504,0,1,0,5,0.666666687,D,0.045634922,0.027777778,0.017857144,-0.065476187,0,NA
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,0,NA
1,345,345,0,1,0,23,0.510144949,D,0.028985508,0.017391304,0.011594203,0.162318841,0,NA
1,128,128,0,0,1,46,0.78125,R,0.03125,0.03125,0,0.2421875,0,NA
1,26,26,0,0,1,25,0.923076928,R,0,0,0,0.230769247,0,3
0,NA,0,0,0,1,17,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,18,NA,R,NA,NA,NA,NA,NA,7
0,NA,0,0,0,1,46,NA,R,NA,NA,NA,NA,0,NA
1,26,26,0,0,1,46,0.769230723,R,0.15384616,0.15384616,0,0.038461536,0,NA
1,1705,1705,0,0,1,46,0.817595363,R,0.045747802,0.04222874,0.003519061,0.174780056,0,NA
1,1255,1255,0,0,1,12,0.599203169,R,0.02948207,0.016733067,0.012749004,0.294023901,0,NA
1,333,333,0,0,1,22,0.702702701,R,0.063063063,0.042042043,0.021021022,0.10510511,0,NA
1,2890,2890,0,0,1,24,0.386159182,R,0.017301038,0.007958477,0.009342561,0.240138397,0,5
0,NA,0,0,1,0,18,NA,D,NA,NA,NA,NA,0,4
1,2296,2296,0,0,1,17,0.474303126,R,0.013937281,0.008275261,0.005662021,0.164198607,NA,NA
0,NA,0,0,1,0,18,NA,D,NA,NA,NA,NA,0,12
0,NA,0,0,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
1,82,82,0,0,1,13,0.109756112,R,0.048780486,0.012195121,0.036585364,0.219512194,0,NA
1,352,352,0,1,0,9,0.502840936,D,0.048295453,0.03125,0.017045455,0.062499993,0,NA
0,NA,0,0,0,1,30,NA,R,NA,NA,NA,NA,0,NA
1,583,583,0,0,1,43,0.770154357,R,0.02058319,0.010291595,0.010291595,0.34819895,0,17
1,6447,6447,0,0,1,37,0.350550652,R,0.024817744,0.020474639,0.004343105,0.135101587,0,NA
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,5
1,483,483,0,0,1,15,0.513457596,R,0.157349899,0.140786752,0.016563147,0.00621118,0,NA
0,NA,0,0,1,0,18,NA,D,NA,NA,NA,NA,NA,12
1,586,586,0,0,1,46,0.537542641,R,0.056313992,0.030716723,0.025597269,0.158703059,0,NA
0,NA,0,0,1,0,38,NA,D,NA,NA,NA,NA,NA,NA
1,248,248,0,0,1,7,0.850806415,R,0,0,0,0.028225806,0,NA
1,2471,2471,0,1,0,33,0.51315254,D,0.023472279,0.019020639,0.004451639,0.118170775,NA,NA
1,107,107,0,0,1,15,0.467289686,R,0.046728969,0.018691588,0.028037382,0.121495336,0,NA
1,4,4,0,0,1,30,0.75,R,0,0,0,-0.25,NA,NA
1,3225,3225,0,0,1,24,0.347906947,R,0.016434109,0.007751938,0.008682171,0.179534882,1,7
1,352,352,0,1,0,37,0.508522689,D,0.03409091,0.022727273,0.011363637,0.090909101,NA,NA
1,2055,2055,0,1,0,29,0.352311432,D,0.033576645,0.016545013,0.017031631,0.099270076,NA,NA
0,NA,0,0,0,1,43,NA,R,NA,NA,NA,NA,NA,29
1,1449,1449,0,1,0,19,0.730848849,D,0.073153898,0.045548655,0.027605245,-0.005521044,NA,NA
1,65,65,0,0,1,10,0.86153847,R,0.015384615,0.015384615,0,0.184615389,0,NA
0,NA,0,0,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,25,NA,D,NA,NA,NA,NA,0,23
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,1555,1555,0,1,0,14,0.574276507,D,0.044372991,0.037299037,0.007073955,0.092604503,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,44,NA,D,NA,NA,NA,NA,0,5
1,576,576,0,0,1,25,0.427083343,R,0.032986112,0.019097222,0.013888889,0.215277791,0,3
0,NA,0,0,1,0,36,NA,D,NA,NA,NA,NA,0,NA
1,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,3
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,29
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,17,NA,R,NA,NA,NA,NA,NA,NA
1,685,685,0,1,0,33,0.573722601,D,0.033576641,0.018978102,0.01459854,0.056934312,NA,NA
0,NA,0,0,1,0,37,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,6,NA,R,NA,NA,NA,NA,NA,NA
1,135,135,0,1,0,30,0.740740716,D,0.029629629,0.007407407,0.022222223,0.140740737,0,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,19,NA,D,NA,NA,NA,NA,NA,NA
1,418,418,0,1,0,22,0.779904306,D,0.031100478,0.02631579,0.004784689,0.105263159,NA,NA
1,437,437,0,1,0,25,0.320366144,D,0.052631579,0.016018307,0.036613271,0.1784897,1,15
0,NA,0,0,1,0,38,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,5
1,1285,1285,0,0,1,43,0.700389087,R,0.035797667,0.026459144,0.009338521,0.095719844,NA,1
1,3197,3197,0,1,0,36,0.496090055,D,0.016890835,0.008132624,0.008758211,0.105411328,NA,NA
0,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,48,NA,R,NA,NA,NA,NA,0,NA
1,1,1,0,0,1,37,1,R,0,0,0,-1,NA,3
0,NA,0,0,0,1,33,NA,R,NA,NA,NA,NA,NA,NA
1,3166,3166,0,0,1,9,0.865445316,R,0.029058751,0.022425774,0.006632975,0.116866715,NA,NA
0,NA,0,0,1,0,37,NA,D,NA,NA,NA,NA,NA,3
1,170,170,0,0,1,37,0.188235283,R,0.023529412,0.023529412,0,0.247058839,NA,3
0,NA,0,0,0,1,40,NA,R,NA,NA,NA,NA,NA,NA
1,301,301,0,1,0,27,0.255813956,D,0.046511628,0.016611295,0.029900333,0.08305648,NA,NA
1,1223,1223,0,1,0,14,0.614063799,D,0.04333606,0.022894522,0.020441538,0.030253474,1,NA
1,NA,0,0,0,1,24,NA,R,NA,NA,NA,NA,0,7
1,1,1,0,0,1,43,1,R,0,0,0,0,NA,5
1,228,228,0,0,1,7,0.754386008,R,0.004385965,0.004385965,0,0.311403513,NA,NA
1,345,345,0,0,1,42,0.524637699,R,0.023188405,0.014492754,0.008695652,0.098550722,NA,NA
1,378,378,0,0,1,34,0.748677254,R,0.055555556,0.02910053,0.026455026,0.219576716,0,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
1,50,50,0,1,0,47,0.620000005,D,0.059999999,0.059999999,0,0.140000001,0,NA
1,3142,3142,0,1,0,10,0.448122203,D,0.051559515,0.009229789,0.042329725,0.192552507,0,NA
0,NA,0,0,0,1,14,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
1,273,273,0,1,0,38,0.864468873,D,0.010989011,0.007326007,0.003663004,0.120879129,NA,NA
1,374,374,0,1,0,22,0.590909123,D,0.026737968,0.010695187,0.01604278,0,0,NA
0,NA,0,0,1,0,41,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,31,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,0,44,NA,Prog,NA,NA,NA,NA,0,5
0,NA,0,1,0,1,7,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,0,1,20,NA,R,NA,NA,NA,NA,NA,NA
1,2738,2738,0,0,1,3,0.40284878,R,0.026661798,0.009130753,0.017531045,0.288166553,0,NA
1,314,314,1,1,0,44,0.149681538,D,0.025477707,0.015923567,0.00955414,-0.047770694,0,3
0,NA,0,0,1,0,33,NA,D,NA,NA,NA,NA,0,NA
1,2116,2116,0,1,0,15,0.625708878,D,0.048676748,0.016540643,0.032136105,0.11767485,1,NA
1,188,188,1,0,1,32,0.5,R,0.031914894,0.010638298,0.021276595,0.154255331,NA,NA
1,3203,3203,0,0,1,46,0.238838613,R,0.039650328,0.018732438,0.020917889,0.249765843,0,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,22
1,768,768,1,1,0,14,0.729166687,D,0.065104164,0.028645834,0.036458332,-0.08984375,0,NA
0,NA,0,1,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
1,1,1,0,1,0,17,1,D,0,0,0,1,0,NA
0,NA,0,0,0,1,5,NA,R,NA,NA,NA,NA,NA,NA
1,992,992,0,0,1,24,0.455645144,R,0.019153226,0.015120967,0.004032258,0.188508064,0,7
1,1801,1801,0,0,1,23,0.22543034,R,0.037201554,0.008328706,0.028872848,0.169905603,0,NA
1,1,1,0,1,0,2,1,D,0,0,0,0,NA,NA
1,46,46,0,1,0,47,0.804347813,D,0,0,0,0.152173907,0,NA
1,3204,3204,0,0,1,41,0.512484431,R,0.017790262,0.011235955,0.006554307,0.203495637,0,NA
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,5
1,24,24,0,1,0,18,0.291666657,D,0.083333336,0,0.083333336,0.041666664,1,4
0,NA,0,0,0,1,31,NA,R,NA,NA,NA,NA,NA,NA
1,4,4,0,1,0,27,-0.25,D,0,0,0,-0.25,NA,NA
0,NA,0,0,1,0,47,NA,D,NA,NA,NA,NA,NA,NA
1,3158,3158,1,1,0,33,0.559214711,D,0.029765675,0.021532616,0.008233059,0.061114639,0,NA
1,32,32,0,1,0,31,1,D,0.03125,0,0.03125,0.09375,NA,NA
1,343,343,0,1,0,10,0.45481047,D,0.046647228,0.020408163,0.026239067,0.13702625,NA,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,8
0,NA,0,0,0,1,39,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,NA,NA
1,15,15,0,0,1,35,0.666666687,R,0,0,0,0.333333343,0,NA
0,NA,0,0,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
1,7,7,0,1,0,45,0.571428597,D,0.285714298,0.285714298,0,-0.714285731,0,NA
1,1,1,0,0,1,47,-1,R,0,0,0,1,0,NA
1,1,1,0,0,1,22,-1,R,0,0,0,0,0,NA
1,207,207,0,0,1,40,0.555555522,R,0.019323671,0.009661836,0.009661836,0.207729459,0,NA
1,112,112,0,1,0,38,0.714285672,D,0.026785716,0.017857144,0.008928572,0.169642851,NA,NA
0,NA,0,0,0,1,3,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
1,20,20,0,0,1,22,0.699999988,R,0,0,0,0.100000001,0,NA
1,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,0,NA
1,1950,1950,0,1,0,41,0.470769227,D,0.036410257,0.02,0.016410256,0.08461538,1,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
1,174,174,0,0,1,46,0.741379321,R,0.063218392,0.057471264,0.005747126,0.057471268,NA,NA
0,NA,0,0,1,0,11,NA,D,NA,NA,NA,NA,NA,NA
1,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,0,NA
1,8,8,0,1,0,28,0.125,D,0,0,0,0.25,0,8
1,3190,3190,0,0,1,24,0.431347996,R,0.029467085,0.015673982,0.013793103,0.244514108,NA,7
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,2,NA,R,NA,NA,NA,NA,NA,NA
1,2576,2576,0,1,0,33,0.344332337,D,0.031444099,0.026009317,0.005434783,0.052018628,0,NA
1,3226,3226,0,0,1,23,0.248295099,R,0.047117174,0.032238066,0.014879107,0.136081845,0,NA
0,NA,0,0,0,1,40,NA,R,NA,NA,NA,NA,0,NA
1,847,847,0,0,1,40,0.69421488,R,0.0188902,0.0094451,0.0094451,0.291617453,0,NA
0,NA,0,0,1,0,36,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,3,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,13,NA,R,NA,NA,NA,NA,0,NA
1,3159,3159,0,1,0,41,0.326369077,D,0.03767015,0.013611902,0.024058247,0.06394428,0,NA
1,373,373,0,0,1,16,0.378016055,R,0.024128687,0.008042895,0.01608579,0.166219831,NA,NA
0,NA,0,0,0,1,41,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
1,294,294,0,0,1,40,0.789115608,R,0.06122449,0.037414964,0.023809524,0.255102038,0,NA
1,713,713,0,0,1,46,0.353436232,R,0.042075738,0.022440393,0.019635344,0.201963544,0,NA
0,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,706,706,0,0,1,33,0.294617563,R,0.018413598,0.009915014,0.008498584,0.266288936,NA,NA
0,NA,0,0,0,1,30,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,8,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,13,NA,R,NA,NA,NA,NA,NA,NA
1,98,98,0,1,0,19,0.663265347,D,0.112244897,0.030612245,0.081632651,0,1,NA
0,NA,0,0,0,1,43,NA,R,NA,NA,NA,NA,NA,9
0,NA,0,0,0,1,47,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,22,NA,D,NA,NA,NA,NA,NA,NA
1,179,179,0,0,1,43,0.832402229,R,0,0,0,0.217877105,NA,0
1,1,1,0,1,0,24,0,D,0,0,0,-1,0,4
1,583,583,1,1,0,27,0.406518012,D,0.053173244,0.03773585,0.015437393,0.109777018,NA,NA
1,1104,1104,1,0,1,7,0.398550749,R,0.012681159,0.008152174,0.004528985,0.127717391,NA,NA
1,3210,3210,1,1,0,4,0.50934577,D,0.099688478,0.080062307,0.019626169,0.012149543,NA,7
1,3148,3148,0,0,1,28,-0.149301142,R,0.013977128,0.002223634,0.011753494,0.273189306,0,8
0,NA,0,1,1,0,22,NA,D,NA,NA,NA,NA,NA,NA
1,363,363,1,1,0,19,0.903581321,D,0.041322313,0.035812672,0.005509642,0.214876041,0,NA
1,668,668,1,0,1,36,0.685628772,R,0.05239521,0.032934133,0.019461079,0.034431137,NA,NA
1,1006,1006,1,1,0,36,0.436381698,D,0.066600397,0.028827038,0.03777336,0.020874746,NA,NA
1,3,3,1,1,0,43,0.666666687,D,0.333333343,0.333333343,0,0,1,13
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,0,NA
1,826,826,0,0,1,9,0.697336555,R,0.044794191,0.030266345,0.014527845,0.157384977,0,NA
1,1787,1787,0,0,1,25,-0.030218244,R,0.016228314,0.006155568,0.010072747,0.114717394,0,3
1,218,218,1,0,1,43,0.75688076,R,0.050458714,0.036697246,0.013761468,0.17889908,0,9
0,NA,0,0,0,1,48,NA,R,NA,NA,NA,NA,0,NA
1,120,120,0,1,0,30,0.458333373,D,0.025000002,0.008333334,0.016666668,-0.050000001,NA,NA
0,NA,0,0,0,1,47,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,11,NA,D,NA,NA,NA,NA,NA,NA
1,1235,1235,0,1,0,18,0.097975731,D,0.021862349,0.012145749,0.009716599,0.056680165,NA,1
1,1670,1670,1,0,1,23,0.56526947,R,0.054491017,0.037125748,0.017365269,0.129940122,0,NA
1,2589,2589,0,1,0,5,0.783700228,D,0.049439941,0.039783701,0.009656238,0.072228655,NA,NA
1,NA,0,0,1,0,25,NA,D,NA,NA,NA,NA,1,23
1,39,39,0,1,0,47,0.923076928,D,0,0,0,0.205128208,NA,NA
1,422,422,0,0,1,36,0.234597117,R,0.018957347,0.007109005,0.011848342,0.168246448,0,NA
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,NA,NA
1,NA,0,0,1,0,17,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
1,2,2,0,0,1,4,1,R,0.5,0.5,0,0.5,NA,5
1,1700,1700,0,0,1,38,0.500588238,R,0.008823529,0.003529412,0.005294118,0.333529413,NA,NA
1,325,325,0,1,0,19,0.787692308,D,0.027692307,0.021538461,0.006153846,0.046153843,NA,NA
1,1206,1206,0,1,0,38,0.276948601,D,0.012437811,0.009950249,0.002487562,0.169983417,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,82,82,0,0,1,17,0.573170722,R,0.024390243,0.012195121,0.012195121,0.463414609,0,NA
1,175,175,0,0,1,24,0.571428537,R,0.005714286,0.005714286,0,0.188571423,0,3
1,175,175,1,1,0,12,0.622857153,D,0.028571427,0.017142856,0.011428571,0.114285722,1,NA
0,NA,0,1,1,0,17,NA,D,NA,NA,NA,NA,0,NA
1,528,528,1,1,0,19,0.717803061,D,0.028409092,0.009469697,0.018939395,-0.066287905,NA,NA
1,318,318,1,0,1,8,0.773584902,R,0.018867925,0.012578616,0.006289308,0.097484283,0,NA
0,NA,0,1,1,0,45,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,1,0,1,47,NA,R,NA,NA,NA,NA,0,NA
1,3157,3157,0,1,0,36,0.44472599,D,0.033259425,0.013937282,0.019322142,0.080139369,NA,NA
1,195,195,0,1,0,15,-0.076923072,D,0.041025642,0.030769231,0.010256411,0.020512819,0,NA
1,3194,3194,0,1,0,21,0.029430181,D,0.044145271,0.010331872,0.033813398,0.057608023,NA,NA
1,3112,3112,0,1,0,41,0.253213346,D,0.04884319,0.027313625,0.021529563,0.112146527,1,NA
1,1616,1616,0,1,0,15,0.607673287,D,0.025371287,0.01608911,0.009282178,0.122524746,1,NA
0,NA,0,0,0,1,13,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,26,NA,D,NA,NA,NA,NA,0,NA
1,107,107,0,0,1,36,0.738317788,R,0.018691588,0,0.018691588,0.112149537,NA,NA
1,4,4,0,0,1,35,0.75,R,0,0,0,0.25,1,NA
1,31,31,0,0,1,30,0.548387051,R,0.032258064,0,0.032258064,0.258064508,NA,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,0,NA
1,50,50,0,0,1,14,0.719999969,R,0.099999994,0.059999999,0.039999999,0.060000002,0,NA
1,32,32,0,1,0,21,0.21875,D,0,0,0,-0.1875,NA,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,0,NA
1,426,426,0,0,1,40,0.645539939,R,0.018779343,0.014084507,0.004694836,0.223004684,0,NA
0,NA,0,0,1,0,11,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,43,NA,R,NA,NA,NA,NA,0,21
1,2536,2536,0,0,1,47,0.277602524,R,0.021687698,0.014195584,0.007492113,0.184936911,0,NA
0,NA,0,0,0,1,40,NA,R,NA,NA,NA,NA,NA,NA
1,2668,2668,1,1,0,5,0.720764637,D,0.046851575,0.034482758,0.012368816,0.034107946,1,NA
1,257,257,0,0,1,13,0.607003868,R,0.023346303,0.015564202,0.007782101,0.245136172,NA,NA
1,298,298,1,0,1,47,0.63422823,R,0.03691275,0.030201342,0.006711409,0.255033553,0,NA
1,NA,0,0,0,1,17,NA,R,NA,NA,NA,NA,0,NA
1,742,742,1,1,0,4,0.323450148,D,0.123989224,0.097035043,0.026954178,0.083557963,0,6
0,NA,0,1,1,0,20,NA,D,NA,NA,NA,NA,0,NA
1,3196,3196,1,0,1,15,0.44086355,R,0.051627032,0.03660826,0.015018773,0.101689607,0,NA
0,NA,0,1,1,0,13,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,25,NA,R,NA,NA,NA,NA,NA,15
1,84,84,0,0,1,9,0.738095224,R,0.047619049,0.047619049,0,0.119047627,NA,NA
0,NA,0,0,1,0,18,NA,D,NA,NA,NA,NA,0,12
1,NA,0,0,1,0,1,NA,D,NA,NA,NA,NA,0,6
0,NA,0,0,1,0,11,NA,D,NA,NA,NA,NA,NA,NA
1,864,864,0,1,0,10,0.659722209,D,0.030092593,0.008101852,0.021990741,0.114583328,NA,NA
1,3221,3221,0,1,0,43,0.311393976,D,0.041291524,0.013660354,0.027631171,0.079167962,0,5
1,3176,3176,0,1,0,22,0.015428215,D,0.034634762,0.00850126,0.026133502,0.1054786,NA,NA
1,611,611,0,0,1,10,0.355155498,R,0.009819968,0.006546645,0.003273322,0.306055635,0,NA
0,NA,0,0,0,1,27,NA,R,NA,NA,NA,NA,0,NA
1,67,67,0,0,1,10,0.850746274,R,0,0,0,0.25373134,0,NA
1,NA,0,0,0,1,40,NA,R,NA,NA,NA,NA,0,NA
1,495,495,0,1,0,14,0.680808067,D,0.048484847,0.04040404,0.008080808,0.052525252,0,NA
1,701,701,1,0,1,46,0.716119826,R,0.035663337,0.031383738,0.0042796,0.152639076,0,NA
0,NA,0,0,1,0,37,NA,D,NA,NA,NA,NA,NA,NA
1,1360,1360,0,0,1,7,-0.163235307,R,0.024264706,0.015441176,0.00882353,0.147058815,NA,NA
0,NA,0,0,1,0,18,NA,D,NA,NA,NA,NA,NA,4
1,1733,1733,0,0,1,38,0.387766898,R,0.019619158,0.013271783,0.006347375,0.360069245,1,NA
0,NA,0,0,1,0,20,NA,D,NA,NA,NA,NA,NA,NA
1,459,459,0,1,0,44,0.04793027,D,0.010893246,0.004357298,0.006535948,0.115468405,0,9
1,582,582,1,1,0,42,0.536082506,D,0.058419243,0.01718213,0.041237112,0.072164953,0,NA
1,985,985,1,1,0,32,0.636548221,D,0.01218274,0.005076142,0.007106599,0.088324875,1,NA
0,NA,0,1,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
1,551,551,1,1,0,23,0.747731388,D,0.027223231,0.023593467,0.003629764,0.081669696,0,NA
1,122,122,1,1,0,10,0.368852466,D,0.040983602,0.008196721,0.032786883,0.155737713,1,NA
1,293,293,1,0,1,24,0.709897637,R,0.010238907,0.006825938,0.003412969,0.37542662,0,9
1,8,8,1,1,0,33,0.875,D,0,0,0,0.125,0,NA
1,72,72,1,0,0,44,0.375,Prog,0.097222224,0,0.097222224,-0.013888881,0,15
1,NA,0,1,0,1,23,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,0,1,12,NA,R,NA,NA,NA,NA,0,NA
1,3156,3156,1,1,0,17,0.555133104,D,0.030735107,0.017427122,0.013307985,0.179024071,0,NA
